url,source,category,headline
https://www.nbcnews.com/politics/national-security/us-air-force-general-predicts-war-china-2025-memo-rcna67967,nbc,politics,"U.S. general predicts war with China in 2025, tells officers to get ready"
https://www.foxnews.com/politics/anti-israel-protesters-interrupt-jewish-students-testifying-congress-college-antisemitism,fox,politics,Anti Israel protesters interrupt Jewish students testifying before Congress on college antisemitism
https://www.nbcnews.com/politics/2024-election/one-minnesota-college-got-nearly-90-voter-turnout-pushing-rcna175968,nbc,politics,How one Minnesota college got nearly 90% voter turnout and is pushing for more
https://www.nbcnews.com/news/world/us-pauses-weapons-shipment-bombs-israel-rafah-assault-cease-fire-gaza-rcna151187,nbc,news,U.S. pauses bombs shipment to Israel amid Rafah assault dispute
https://www.foxnews.com/media/menendez-bros-attorney-speaks-out-case-amid-appeal,fox,media,"Menendez bros' attorney speaks out about their case amid appeal: 'Everything you think you know...you don't"""
https://www.foxnews.com/politics/sen-joe-manchin-calls-biden-step-aside-pass-torch-a-new-generation,fox,politics,"Sen. Joe Manchin calls on Biden to step aside, pass torch to 'a new generation'"
https://www.foxnews.com/politics/pennsylvania-survey-finds-harris-leading-trump-narrowly-identifies-her-biggest-weakness-pollster-says,fox,politics,"Pennsylvania survey finds Harris leading Trump narrowly, identifies her 'biggest weakness,' pollster says"
https://www.nbcnews.com/politics/2024-election/trump-says-wont-participate-presidential-debates-harris-rcna170905,nbc,politics,Trump says he won't debate Harris again
https://www.foxnews.com/politics/riley-gaines-visits-rnc-message-new-york-ag-letitia-james-democrats-claiming-party-women.print,fox,politics,"Riley Gaines visits RNC with message for New York AG Letitia James, Democrats claiming to be party for women"
https://www.foxnews.com/politics/trumps-first-campaign-event-since-second-assassination-attempt-town-hall-key-battleground,fox,politics,Trump's first campaign event since second assassination attempt to be town hall in key battleground
https://www.foxnews.com/politics/obama-speech-secure-border-without-tearing-kids-from-parents-omits-somber-dhs-report-missing-migrants,fox,politics,Obama speech to secure border without 'tearing' kids from parents omits somber DHS report on missing migrants
https://www.nbcnews.com/politics/donald-trump/false-claims-fema-disaster-funds-migrants-pushed-trump-rcna173955,nbc,politics,False claims about FEMA disaster funds and migrants pushed by Trump
https://www.foxnews.com/opinion/black-history-month-1776-unites-resilience-bob-woodson,fox,opinion,Bob Woodson: Black History Month here's how we celebrate resilience and the promise of 1776
https://www.nbcnews.com/politics/politics-news/biden-student-loan-forgiveness-borrowers-repayments-rcna119032,nbc,politics,Biden approved $9 billion in student loan debt relief. Here's what you need to know.
https://www.foxnews.com/world/russia-fired-80-cruise-missile-ukraine-retaliation-kerch-bridge-explosion-officials,fox,world,Russia fired more than 80 cruise missiles into Ukraine in 'retaliation' of Kerch Bridge explosion: officials
https://www.nbcnews.com/select/shopping/how-to-clean-mattress-rcna138853,nbc,select,"You should be cleaning your mattress, not just your sheets. Here's how to do it"
https://www.foxnews.com/opinion/ncaa-blockbuster-admission-says-about-future-women-sports,fox,opinion,What the NCAA's blockbuster admission says about the future of women's sports
https://www.nbcnews.com/news/world/israel-hamas-war-gaza-new-phase-netanyahu-rcna158982,nbc,news,Israeli war's latest phase may reckon with tension between dismantling Hamas and rescuing hostages
https://www.foxnews.com/politics/trump-applauds-catholic-groups-multi-million-anti-harris-campaign-appealing-church-faithful,fox,politics,Trump applauds Catholic group's multi million anti Harris campaign appealing to Church faithful
https://www.foxnews.com/media/questions-bidens-age-dems-media-comedians-keep-piling-up-following-hur-report,fox,media,"Questions of Biden's age among Dems, media, comedians keep piling up following Hur report"
https://www.nbcnews.com/politics/elections/republicans-say-time-wake-call-abortion-rcna124118,nbc,politics,Republicans say it's time for a wake up call on abortion. Again.
https://www.nbcnews.com/investigations/police-roof-trump-shooter-butler-rally-never-spoke-secret-service-rcna172007,nbc,investigations,"Local police responsible for roof where Trump shooter hid at Butler rally had never spoken to Secret Service, report says"
https://www.foxnews.com/politics/top-five-clashes-harris-trump-presidential-debate-im-talking-now,fox,politics,Top five clashes of the Harris Trump presidential debate: 'I'm talking now'
https://www.nbcnews.com/politics/congress/house-poised-impeach-trump-second-time-incitement-insurrection-n1254051,nbc,politics,"House impeaches Trump for second time, days before term expires"
https://www.foxnews.com/world/putin-says-he-backs-harris-over-trump-adds-hes-ready-talks-ukraine,fox,world,"Putin says he backs Harris over Trump, adds he's ready for talks with Ukraine"
https://www.nbcnews.com/news/world/north-korea-claims-progress-developing-hypersonic-missile-rcna144201,nbc,news,North Korea claims progress in developing a hypersonic missile designed to strike distant U.S. targets
https://www.nbcnews.com/politics/politics-news/secret-service-director-kimberly-cheatle-expected-tell-house-hearing-a-rcna163010,nbc,politics,House committee skewers Secret Service director for not answering major questions on Trump assassination attempt
https://www.foxnews.com/us/trump-assassination-attempt-suspects-possible-personal-vendetta-among-investigators-4-key-questions,fox,us,Trump assassination attempt: Suspect's possible 'personal vendetta' among investigators' 4 key questions
https://www.foxnews.com/politics/scotus-take-up-challenge-biden-admins-ghost-gun-rule-group-deems-abusive.print,fox,politics,SCOTUS to take up challenge to Biden admin's ghost gun rule that group deems 'abusive'
https://www.foxnews.com/entertainment/charlie-sheen-denise-richards-support-sami-sheen-onlyfans,fox,entertainment,Charlie Sheen's ex Denise Richards vows to 'support' their daughter Sami after actor disapproves OnlyFans page
https://www.foxnews.com/official-polls/fox-news-poll-biden-trump-tie-wisconsin-head-to-head-matchup,fox,official-polls,Poll: Biden and Trump tie in Wisconsin head to head matchup
https://www.foxnews.com/us/oklahoma-city-outlaw-biker-boss-jumped-killed-nearly-year-to-day-after-texas-gunfight,fox,us,"Oklahoma City outlaw biker boss jumped, killed nearly year to day after Texas gunfight"
https://www.foxnews.com/media/biden-reveals-meaning-come-to-jesus-expression-hot-mic-moment-following-sotu,fox,media,Biden reveals meaning of 'come to Jesus' expression from hot mic moment following the SOTU
https://www.foxnews.com/us/tren-de-aragua-gang-member-illegal-venezuelan-migrant-arrested-houston,fox,us,"Tren de Aragua gang member, illegal Venezuelan migrant, arrested in Houston"
https://www.nbcnews.com/politics/immigration/jocelyn-nungaray-houston-trump-biden-debate-immigration-rcna158394,nbc,politics,Death of 12 year old girl in Texas fuels Trump Biden debate on immigration
https://www.foxnews.com/health/ear-infections-young-children-could-lead-delayed-speech-study-finds,fox,health,"Ear infections in young children could lead to delayed speech for them, study finds"
https://www.foxnews.com/politics/not-minnesota-nice-gop-congressman-playing-tim-walz-debate-prep-jd-vance-argues-hes-empty-suit,fox,politics,Not Minnesota nice: GOP congressman playing Tim Walz in debate prep with JD Vance argues he's an 'empty suit'
https://www.nbcnews.com/news/world/hamas-chief-ismail-haniyeh-killed-israeli-airstrike-iran-hamas-says-rcna164425,nbc,news,"Hamas political leader Ismail Haniyeh killed in Iran, group says"
https://www.foxnews.com/lifestyle/this-day-history-september-18-1870-old-faithful-geyser-wyoming-discovered-named.print,fox,lifestyle,"On this day in history, September 18, 1870, Old Faithful geyser in Wyoming is documented and named"
https://www.foxnews.com/media/trump-mocks-bidens-beach-naps-somebody-convinced-him-he-looks-great-bathing-suit.print,fox,media,Trump mocks Biden's beach naps: 'somebody convinced him he looks great in a bathing suit'
https://www.nbcnews.com/news/world/prigozhin-plane-crash-sabotage-explosion-evidence-rcna101756,nbc,news,"YevgenyPrigozhin plane crash was likely sabotage, evidence suggests"
https://www.foxnews.com/politics/hardline-gop-effort-decentralize-senate-leader-authority-dashed-mcconnell-ally.print,fox,politics,Hard line GOP effort to decentralize Senate leader authority dashed by McConnell ally
https://www.nbcnews.com/politics/white-house/us-qatar-agree-not-release-iran-6-billion-prisoner-swap-rcna120135,nbc,politics,U.S. and Qatar agree not to release Iran's $6B
https://www.nbcnews.com/nbc-out/out-news/california-store-owner-mother-nine-shot-killed-pride-flag-displayed-sh-rcna100849,nbc,nbc-out,"California store owner, mother of 9, fatally shot over a Pride flag displayed in her shop"
https://www.foxnews.com/politics/who-yahya-sinwar-israeli-prisoner-militant-hamas-leader.print,fox,politics,Who was Yahya Sinwar? The Israeli prisoner turned terrorist Hamas leader killed by IDF troops
https://www.foxnews.com/politics/fireworks-expected-final-pennsylvania-senate-debate-race-may-decide-chambers-majority,fox,politics,Fireworks expected in final Pennsylvania Senate debate in race that may decide chamber's majority
https://www.foxnews.com/media/kamala-harris-avoided-interviews-two-weeks-since-becoming-presumptive-dem-nominee,fox,media,Kamala Harris has avoided interviews for more than two weeks since becoming Dem nominee
https://www.nbcnews.com/select/shopping/best-work-home-pants-men-ncna1266296,nbc,select,"The best men's work from home pants: Everlane, Bonobos and more"
https://www.nbcnews.com/select/shopping/vitruvi-essential-oil-diffuser-ncna1296532,nbc,select,The Vitruvi Stone Diffuser helps me fall asleep faster and is now on sale
https://www.foxnews.com/politics/environmentalists-blocking-forest-management-methods-saving-sequoias-yosemite-wildfire,fox,politics,Environmentalists are blocking forest management methods saving iconic sequoias amid Yosemite wildfire
https://www.nbcnews.com/news/us-news/how-billions-pandemic-aid-was-swindled-con-artists-crime-syndicates-n1257766,nbc,news,How billions in pandemic aid was swindled by con artists and crime syndicates
https://www.nbcnews.com/business/consumer/peloton-recalls-22-million-exercise-bikes-safety-hazard-rcna83932,nbc,business,Peloton recalls 2.2 million exercise bikes over safety hazard
https://www.nbcnews.com/news/world/lebanons-hezbollah-allies-lose-majority-parliament-election-rcna28962,nbc,news,"Hezbollah, allies lose majority in Lebanon's parliament after election"
https://www.foxnews.com/politics/walz-repeats-georgia-abortion-death-falsehood-decried-doctors-fearmongering,fox,politics,Walz repeats Georgia abortion death falsehood decried by doctors as 'fearmongering'
https://www.nbcnews.com/news/latino/song-wins-latin-grammy-one-songwriters-cuban-prison-rcna6150,nbc,news,A hit song wins a Latin Grammy. One of its songwriters is in a Cuban prison.
https://www.nbcnews.com/data-graphics/map-excessive-extreme-heat-vulnerable-your-neighborhood-rcna84666,nbc,data-graphics,Map: How vulnerable is your neighborhood to excessive heat?
https://www.foxnews.com/media/kamala-harris-support-arab-muslim-communities-michigan-tenuous-democratic-strategist,fox,media,Kamala Harris' support with Arab and Muslim communities in Michigan is 'tenuous': Democratic strategist
https://www.nbcnews.com/politics/national-security/cia-director-iranian-attack-israel-was-spectacular-failure-rcna148461,nbc,politics,CIA director: Iranian attack on Israel was a 'spectacular failure'
https://www.nbcnews.com/science/climate-change/hurricane-milton-rapid-intensification-climate-change-rcna174260,nbc,science,Hurricane Milton's rapid intensification is part of a climate fueled trend
https://www.nbcnews.com/politics/2024-election/local-election-officials-georgia-must-certify-results-judge-rules-rcna175467,nbc,politics,"Local election officials in Georgia must certify results, state judge rules"
https://www.foxnews.com/politics/biden-ends-bid-second-term-white-house-he-drops-out-his-2024-rematch-trump,fox,politics,Biden ends bid for second term in White House as he drops out of his 2024 rematch with Trump
https://www.foxnews.com/politics/swing-state-voters-tell-nyt-ditching-biden-trump-2024,fox,politics,Swing state voters tell NYT why they're ditching Biden for Trump in 2024
https://www.nbcnews.com/politics/2024-election/michelle-obama-office-trump-seeks-might-just-one-black-jobs-rcna167426,nbc,politics,Michelle Obama: The office Trump seeks 'might just be one of those Black jobs'
https://www.nbcnews.com/politics/2024-election/trump-vows-stop-gender-affirming-care-minors-re-elected-president-rcna68461,nbc,politics,Trump vows to 'stop' gender affirming care for minors if re elected president
https://www.nbcnews.com/select/shopping/best-wrist-ankle-weights-ncna1267241,nbc,select,The trick to getting gym level intensity from the comforts of home? Adding ankle and wrist weights here are our favorites
https://www.foxnews.com/sports/sean-paytons-broncos-take-advantage-depleted-saints-roster-head-coachs-return-new-orleans,fox,sports,Sean Payton's Broncos take advantage of depleted Saints roster in head coach's return to New Orleans
https://www.foxnews.com/health/one-family-donates-four-kidneys-save-new-york-mans-life-defied-all-odds,fox,health,One family donates four kidneys to save a New York man's life: 'Defied all odds'
https://www.foxnews.com/us/biden-award-medal-of-honor-korean-war-retired-georgia-colonel,fox,us,Biden awards first Medal of Honor to Korean War hero
https://www.nbcnews.com/politics/justice-department/judge-questions-dojs-handling-jan-6-rioter-scuffled-officer-died-suici-rcna82979,nbc,politics,Judge questions DOJ's handling of a Jan. 6 rioter who 'scuffled' with an officer who died by suicide
https://www.nbcnews.com/politics/2024-election/ron-desantis-says-us-shouldnt-take-refugees-gaza-rcna120457,nbc,politics,Ron DeSantis says U.S. shouldn't take in refugees from Gaza
https://www.foxnews.com/politics/trump-risks-losing-some-pro-life-voters-unless-he-changes-his-tune-abortion-activist-warns,fox,politics,"Trump risks losing some pro life voters unless he changes 'his tune' on abortion, activist warns"
https://www.nbcnews.com/politics/elections/glenn-youngkin-united-virginia-republicans-15-week-abortion-ban-pushed-rcna119199,nbc,politics,Glenn Youngkin united Virginia Republicans around a 15 week abortion ban. Some have pushed to go further.
https://www.foxnews.com/lifestyle/delicious-no-churn-cake-ice-cream-recipe-makes-perfect-use-leftover-slices-try-recipe,fox,lifestyle,Delicious no churn cake ice cream makes perfect use of leftover slices: Try the recipe
https://www.nbcnews.com/news/world/israel-far-right-hostage-families-cease-fire-negotiation-rcna126486,nbc,news,Hostage deal exposes tensions between Israel's far right and hostage families
https://www.foxnews.com/media/latinos-shifting-trump-because-have-internalized-racism-journalist-claims,fox,media,"Latinos shifting to Trump because they have 'internalized racism,' journalist claims"
https://www.foxnews.com/official-polls/fox-news-poll-majorities-approve-president-biden-dropping-out-2024-race-dont-think-he-should-resign,fox,official-polls,"Poll: Majorities approve President Biden dropping out of 2024 race, but don't think he should resign"
https://www.foxnews.com/politics/first-potentially-only-presidential-debate-between-harris-trump-being-held-crucial-battleground,fox,politics,First and potentially only presidential debate between Harris and Trump being held in crucial battleground
https://www.nbcnews.com/politics/taylor-swift-transcends-americas-political-divides-barely-rcna125908,nbc,politics,How Taylor Swift transcends America's political divides barely
https://www.nbcnews.com/politics/politics-news/mypillow-lawyers-say-ceo-mike-lindell-owes-millions-dollars-rcna119058,nbc,politics,MyPillow lawyers say CEO Mike Lindell owes them millions of dollars
https://www.nbcnews.com/select/shopping/best-sunscreens-kids-according-dermatologists-ncna1019866,nbc,select,All kids 6 months and older should be wearing sunscreen regardless of skin tone
https://www.foxnews.com/politics/nebraska-gop-senator-opposes-electoral-college-change-may-have-helped-trump-win-re-election,fox,politics,Nebraska GOP senator opposes Electoral College change that may have helped Trump win re election
https://www.nbcnews.com/politics/2024-election/harris-accepts-invitation-second-debate-october-rcna172104,nbc,politics,Harris accepts invitation for second potential debate in October
https://www.foxnews.com/politics/biden-replacement-illinois-gov-pritzker-keeping-options-open-some-democrats-look-new-blood,fox,politics,Biden replacement? Illinois Gov. Pritzker keeping options open as some Democrats look for new blood
https://www.nbcnews.com/politics/donald-trump/trump-describes-detail-shot-assassin-rcna162647,nbc,politics,Trump describes in detail being shot by a would be assassin
https://www.foxnews.com/media/trump-thrilled-harris-tapping-very-liberal-tim-walz-running-mate-shocking-pick,fox,media,Trump 'thrilled' with Harris tapping 'very liberal' Tim Walz as running mate: 'Shocking pick'
https://www.foxnews.com/lifestyle/this-day-history-sept-8-1565-st-augustine-oldest-city-north-america-settled-spain,fox,lifestyle,"On this day in history, Sept. 8, 1565, St. Augustine oldest city in North America is settled by Spain"
https://www.nbcnews.com/politics/donald-trump/secret-service-boosts-protection-donald-trump-rcna172368,nbc,politics,Secret Service takes new steps to boost protection around Trump
https://www.foxnews.com/us/sniper-killed-would-be-trump-assassin-one-million-shot-source,fox,us,Sniper killed would be Trump assassin with 'one in a million shot': source
https://www.nbcnews.com/politics/politics-news/us-soldier-detained-russia-officials-say-rcna150928,nbc,politics,"U.S. soldier detained in Russia and accused of stealing, officials say"
https://www.nbcnews.com/news/nbcblk/trump-comments-kamala-harris-race-multiracial-voters-2024-election-rcna164856,nbc,news,Mixed race voters say Donald Trump's attacks on Kamala Harris' race are painfully familiar
https://www.nbcnews.com/news/world/gaza-hospitals-israel-hamas-international-law-rcna125889,nbc,news,International law questions abound as Israeli forces raid Gaza hospitals
https://www.foxnews.com/politics/from-shark-tank-campaign-trail-mark-cuban-teams-up-kamala-harris.print,fox,politics,From the 'Shark Tank' to the campaign trail: Mark Cuban teams up with Kamala Harris
https://www.nbcnews.com/news/world/netanyahu-speech-congress-israel-hostage-families-gaza-hamas-rcna163581,nbc,news,"Netanyahu's speech was cheered in Congress, decried by hostage families back home"
https://www.foxnews.com/politics/republican-convention-gets-underway-two-days-after-trump-survived-assassination-attempt,fox,politics,Republican convention gets underway two days after Trump survived an assassination attempt
https://www.foxnews.com/media/don-lemon-speaks-out-about-cnn-firing,fox,media,"Don Lemon speaks out about CNN firing, says he feels 'vindicated' after ex boss was ousted"
https://www.foxnews.com/politics/harris-does-about-face-several-far-left-policies-distances-herself-from-biden,fox,politics,"Harris does about face on several far left policies, distances herself from Biden"
https://www.foxnews.com/politics/biden-blames-european-trips-debate-flop-despite-long-huddle-camp-david-almost-fell-asleep-onstage.print,fox,politics,"Biden blames European trips for debate flop, despite long huddle at Camp David: 'Almost fell asleep onstage'"
https://www.foxnews.com/media/tim-walz-turns-down-ny-times-interview-requests-about-response-george-floyd-riots,fox,media,Tim Walz turns down NY Times interview requests about response to George Floyd riots
https://www.nbcnews.com/politics/2024-election/kamala-harris-questions-trumps-transparency-releases-medical-report-rcna174896,nbc,politics,Harris questions Trump's transparency with voters after she releases her medical report
https://www.nbcnews.com/news/world/humanitarian-crisis-grips-gaza-rcna120467,nbc,news,Humanitarian crisis grips Gaza
https://www.foxnews.com/media/ron-desantis-says-harris-has-no-role-hurricane-preparation-i-dont-have-time-political-games,fox,media,Ron DeSantis says Harris has 'no role' in hurricane response: 'I don't have time for political games'
https://www.nbcnews.com/politics/florida-abortion-ballot-measure-2024-constitution-rcna129771,nbc,politics,Florida abortion rights groups collect enough signatures to advance ballot measure
https://www.foxnews.com/us/trump-assassination-attempt-butler-pennsylvania-town-manager-defends-police-amid-response-misconception,fox,us,"Trump assassination attempt: Butler, Pennsylvania town manager defends police amid response 'misconception'"
https://www.nbcnews.com/news/epstein-victim-drops-lawsuit-lawyer-alan-dershowitz-rcna56250,nbc,news,Epstein victim drops her lawsuit against lawyer Alan Dershowitz
https://www.nbcnews.com/news/world/israel-rafah-strike-ground-assault-dont-cross-bidens-red-line-rcna154428,nbc,news,White House says Israel's Rafah strike and ground assault don't cross Biden's 'red line'
https://www.foxnews.com/entertainment/john-lennon-final-days-1980-music-dakota,fox,entertainment,"John Lennon's final days were blissful as he thrived on music, book says: 'You can feel this positive emotion'"
https://www.foxnews.com/politics/itll-upend-community-pa-town-roiled-talk-migrant-housing-civil-war-era-orphanage-building.print,fox,politics,'It'll upend the community': PA town roiled by talk of migrant housing in Civil War era orphanage building
https://www.foxnews.com/politics/biden-admin-under-fire-opening-borders-food-imports-potentially-containing-devastating-disease.print,fox,politics,Biden admin under fire for opening borders to food imports potentially containing devastating disease
https://www.foxnews.com/lifestyle/this-day-history-jan-8-1790-george-washington-delivers-first-state-union-address,fox,lifestyle,"On this day in history, January 8, 1790, George Washington delivers first ever State of the Union address"
https://www.foxnews.com/us/jewish-students-uc-berkeley-fight-campus-antisemitism-not-hiding-anymore,fox,us,Jewish students at UC Berkeley fight against campus antisemitism: 'We're not hiding anymore'
https://www.foxnews.com/lifestyle/pastor-greg-laurie-john-lennon-god-today.print,fox,lifestyle,Pastor Greg Laurie details how John Lennon found God and why it matters today
https://www.foxnews.com/politics/blinken-meets-with-qatars-prime-minister.print,fox,politics,"Blinken meets Qatar PM, says Israeli actions are not 'retaliation,' but 'defending the lives of its people'"
https://www.foxnews.com/food-drink/cake-democracy-sweet-combination-bestselling-author-freedom-treat,fox,food-drink,"Cake and democracy are a 'sweet' combination, says bestselling author: 'Freedom is a treat'"
https://www.nbcnews.com/politics/politics-news/elaine-chao-issues-rare-rebuke-trump-racist-attacks-rcna67605,nbc,politics,Elaine Chao issues rare rebuke of Trump over his racist attacks on her
https://www.foxnews.com/politics/republican-buttigieg-playing-politics-comments-turbulence-climate-change,fox,politics,Critics accuse Buttigieg of 'playing politics' after comments linking turbulence to climate change
https://www.foxnews.com/us/cdc-urges-proper-cooking-wild-game-family-sickened-bear-meat-parasite,fox,us,CDC urges proper cooking of wild game after family sickened by bear meat parasite
https://www.nbcnews.com/news/illinois-man-charged-murder-fatal-stabbing-palestinian-american-boy-pl-rcna122757,nbc,news,Illinois man charged with murder in the fatal stabbing of a Palestinian American boy pleads not guilty
https://www.foxnews.com/politics/chicago-schools-sex-ed-curriculum-teaches-elementary-school-kids-about-gender-identity-puberty-blockers,fox,politics,"Chicago schools' sex ed curriculum teaches elementary school kids about gender identity, puberty blockers"
https://www.nbcnews.com/news/world/china-sanctions-5-us-defense-companies-taiwan-arms-sales-rcna132694,nbc,news,China sanctions 5 U.S. defense companies over Taiwan arms sales
https://www.foxnews.com/politics/trump-has-9-point-lead-most-important-issue-voters-poll,fox,politics,Trump has 9 point lead on most important issue to voters: poll
https://www.foxnews.com/opinion/civil-rights-movement-betrayed-progressive-ideology-bob-woodson.print,fox,opinion,Bob Woodson: The Civil Rights Movement I was a part of has been betrayed by a twisted progressive ideology
https://www.foxnews.com/us/witness-saw-trump-assassination-suspect-flee-bushes-took-photo-getaway-car,fox,us,"Witness saw Trump assassination suspect flee bushes, took photo of getaway car"
https://www.foxnews.com/sports/herschel-walker-says-obama-forgot-our-fight-right-vote-after-scolding-black-voters-against-harris,fox,sports,Herschel Walker says Obama 'forgot our fight for right to vote' after scolding Black voters against Harris
https://www.foxnews.com/media/hillary-clinton-floated-mightiest-all-biden-replacements-column-gets-mocked-online.print,fox,media,"Hillary Clinton floated as 'mightiest of all' Biden replacements in column, gets mocked online"
https://www.nbcnews.com/pop-culture/victorias-secret-fashion-show-what-expect-controversies-hiatus-rcna175325,nbc,pop-culture,Victoria's Secret Fashion Show return: What to expect
https://www.foxnews.com/media/cbs-stephen-colbert-takes-democratic-party-shilling-new-level-as-he-hosts-convo-glitzy-biden-fundraiser,fox,media,CBS' Stephen Colbert takes Democratic Party shilling to new level as he hosts convo at glitzy Biden fundraiser
https://www.foxnews.com/entertainment/denise-richards-felt-guilty-splitting-up-family-divorce-charlie-sheen,fox,entertainment,Denise Richards 'felt guilty' for splitting up her family after divorce from Charlie Sheen
https://www.foxnews.com/politics/trump-visits-atlanta-chick-fil-a-buys-customers-chicken-shakes,fox,politics,"Trump visits Atlanta Chick fil A, buys customers chicken and shakes"
https://www.nbcnews.com/select/shopping/best-sensitive-skin-products-ncna1303313,nbc,select,The best gentle skin care products for sensitive skin
https://www.foxnews.com/health/puppies-rescued-hurricane-helene-rehomed-military-veterans-first-responders,fox,health,"Puppies rescued from Hurricane Helene to be rehomed with military veterans, first responders"
https://www.nbcnews.com/politics/2024-election/harris-proposes-raising-corporate-tax-rate-28-rolling-back-trump-law-rcna167208,nbc,politics,"Harris proposes raising the corporate tax rate to 28%, rolling back a Trump law"
https://www.nbcnews.com/select/shopping/best-single-serve-coffee-makers-ncna1281365,nbc,select,How to shop for single serve coffee makers
https://www.foxnews.com/lifestyle/disney-alternative-provides-wholesome-family-faith-entertainment-that-missing-culture,fox,lifestyle,Disney 'alternative' provides wholesome family and faith entertainment that's missing in today's culture
https://www.foxnews.com/lifestyle/travel-essentials-for-first-cruise,fox,lifestyle,Don't set sail without these 17 cruise essentials
https://www.foxnews.com/sports/womens-volleyball-team-transgender-player-getting-police-security-amid-backlash-lawsuit,fox,sports,Women's volleyball team with transgender player getting police protection amid backlash and lawsuit
https://www.nbcnews.com/news/world/palestinians-israeli-troops-kill-9-west-bank-raid-rcna67578,nbc,news,Palestinians say Israeli troops kill 10 in West Bank violence
https://www.foxnews.com/media/national-black-farmers-president-issues-dire-warning-biden-admin-heading-food-shortage,fox,media,National Black Farmers president issues dire warning to Biden admin: 'We're heading for a food shortage'
https://www.foxnews.com/us/texas-woman-robbed-gunpoint-ritzy-neighborhood-4-venezuelan-illegal-immigrants-gang-ties.print,fox,us,"Texas woman robbed, pistol whipped in ritzy Dallas area by illegal Venezuelan migrants with gang ties: report"
https://www.foxnews.com/health/reduce-dementia-risk-seniors-should-take-outdoor-activity-study-suggests.print,fox,health,"To reduce dementia risk, seniors should take up this outdoor activity, study suggests"
https://www.foxnews.com/us/florida-residents-wouldnt-evacuate-from-milton-heres-how-theyre-doing,fox,us,These Florida residents wouldn't evacuate from Milton here's how they're doing
https://www.nbcnews.com/news/world/iran-blame-violence-killed-mahsa-amini-un-finds-rcna142504,nbc,news,"Iran to blame for violence that killed Mahsa Amini, U.N. finds"
https://www.foxnews.com/sports/4-horses-died-churchill-downs-ahead-149th-kentucky-derby,fox,sports,4 horses have died at Churchill Downs ahead of 149th Kentucky Derby
https://www.nbcnews.com/select/shopping/best-point-and-shoot-cameras-rcna130454,nbc,select,I've tested nearly a dozen point and shoot cameras these are the best no matter your experience level
https://www.nbcnews.com/politics/2024-election/-enemy-trump-claims-democrats-are-dangerous-us-foreign-adversaries-rcna175198,nbc,politics,'The enemy from within': Trump calls Democrats more dangerous than U.S. foreign adversaries
https://www.foxnews.com/health/halloween-costume-contact-lenses-scarier-cdc,fox,health,Halloween costume contact lenses may be scarier than you think
https://www.foxnews.com/lifestyle/100-wwii-veteran-first-pitch-long-island-ducks-ballpark,fox,lifestyle,100 year old WWII veteran throws first pitch at Long Island Ducks ballpark
https://www.foxnews.com/media/fetterman-reams-ny-times-platforming-terrorist-propaganda-after-interview-senior-hamas-official,fox,media,Fetterman reams out NY Times for platforming terrorist propaganda after interview with senior Hamas official
https://www.nbcnews.com/science/environment/heat-wave-record-temperatures-california-arizona-october-rcna173796,nbc,science,October heat wave sets dozens of records in California and Arizona
https://www.foxnews.com/lifestyle/deployed-soldier-pleads-rescue-puppy-found-overseas.print,fox,lifestyle,Deployed soldier pleads for rescue of puppy found overseas: 'Part of my soul'
https://www.foxnews.com/us/tennessee-shooting-nashville-police-release-security-camera-footage-covenant-school-attack-killed-6,fox,us,Tennessee shooting: Nashville police release security camera footage of Covenant school attack that killed 6
https://www.foxnews.com/media/fox-news-digital-thumps-cnn-ny-times-other-major-news-brands-key-metrics-during-second-quarter,fox,media,"Digital thumps CNN, NY Times, other major brands in key metrics during second quarter"
https://www.foxnews.com/politics/zelenskyy-downplays-comment-trump-doesnt-know-how-end-russias-war-ukraine,fox,politics,Zelenskyy downplays comment that Trump doesn't know how to end Russia's war with Ukraine
https://www.foxnews.com/us/nashville-shooter-audrey-hale-transgender-woman-opened-fire-covenant-school.print,fox,us,Nashville school shooter Audrey Hale: Who is 28 year old transgender former student who opened fire at school
https://www.nbcnews.com/news/nbcblk/simple-reason-kamala-harris-shade-room-rcna175931,nbc,news,The simple reason Kamala Harris is on The Shade Room
https://www.nbcnews.com/politics/2024-election/trump-pushes-baseless-claim-immigrants-eating-pets-rcna170537,nbc,politics,Trump pushes baseless claim about immigrants 'eating the pets'
https://www.foxnews.com/politics/tim-walz-claims-using-ivf-have-family-arent-exactly-true-report,fox,politics,Tim Walz's claims about using IVF to have family aren't exactly true
https://www.nbcnews.com/politics/congress/mike-johnson-wont-commit-bringing-house-back-election-hurricane-relief-rcna174174,nbc,politics,Mike Johnson won't commit to bringing House back before the election for more hurricane relief
https://www.foxnews.com/media/snl-head-insists-therell-no-trump-harris-cameos-season-cites-equal-time-provisions,fox,media,"'SNL' head insists there'll be no Trump or Harris cameos this season, cites 'equal time provisions'"
https://www.foxnews.com/sports/cowboys-demarcus-lawrence-says-he-burned-through-his-entire-rookie-salary-his-3rd-season,fox,sports,Cowboys' DeMarcus Lawrence says he burned through his entire rookie salary by his 3rd season
https://www.nbcnews.com/news/world/israel-gaza-aid-letter-blinken-austin-warning-netanyahu-government-rcna175657,nbc,news,Stern U.S. letter prompts Israel to allow first aid into northern Gaza this month. Will it last?
